,Date,News,High,Low,Open,Close,Volume,Adj Close,Pct Change,Sign
10,2016-06-17,"PRA Health Sciences Becomes Oversold (PRAH). Endurance International Group Holdings is Now Oversold (EIGI). Relative Strength Alert For Cheetah Mobile. Time for These EM Dividend ETFs?. Stock ETFs Post Weekly Loss Amid Brexit, Fed; Time To Trade Oil?. Housing Starts, Permits Illustrate Lackluster Market. ETF Preview: ETFs, Futures Mixed on Uncertainty Over ""Brexit,"" Decline in May Housing Starts. Oversold Conditions For Cray. Relative Strength Alert For South State. Dovish Fed Trims U.S. Outlook: ETFs to Buy. Public Storage (PSA) Shares Cross 3% Yield Mark. Campbell Soup (CPB) Shares Cross 2% Yield Mark. The Math of S&P 2200. Mid-Day ETF Update: ETFs, Stocks Weaker as ""Brexit"" Worries Continue; Bullard Comments Weigh on Sentiment",207.1999969482422,205.75,207.1699981689453,206.5200042724609,117055700.0,191.0237274169922,-8.452494865575982,-1.0
11,2016-06-20,"Brexit: Tempest in a Teacup?. Local Currency EM Bond & Euro zone: 2 ETFs Trading with Outsized Volume. 3 Top Buys for Your Dividend-Growth Portfolio (BBY, PKG, WYN). ETF Preview: ETFs, Futures Higher as Brexit Fears Subside; Investors Look Ahead of Yellen Testimony in Senate, Congress. Duke Energy (DUK) Shares Cross 4% Yield Mark. Mid-Day ETF Update: ETFs, Stocks Trim Gains as Brexit Fears Ease",209.6100006103516,207.75,208.82000732421875,207.8500061035156,82789600.0,192.25392150878903,-8.616773944281992,-1.0
12,2016-06-21,"Oversold Conditions For Impax Laboratories (IPXL). How to Guard Against the Brexit Crisis Now (SPY). Short Interest In SPY ETF Spikes Amid Brexit Fears; Solar City Soars. UK and Precious Metals: 2 ETFs to Watch on Outsized Volume. ETF Preview: ETFs, Futures Point Higher Ahead of Yellen Testimony. Gold ETF Rally Faces Key Hurdle With Brexit. Aaron's Becomes Oversold. Another Emerging Market Focused ETF Launched. Mid-Day ETF Update: ETFs, Stocks Maintain Modest Gains Following Positive but Cautious Yellen Commentary",208.9199981689453,207.77999877929688,208.3000030517578,208.44000244140625,72461700.0,192.7996826171875,-8.039598522237663,-1.0
13,2016-06-22,"Bremain or Brexit: No Worries for EM ETF Investing. ETF Preview: ETFs, Futures Modestly Higher Ahead of Yellen Testimony Before Congress; May Existing Home Sales Still Ahead. MACOM Technology Solutions Holdings Becomes Oversold (MTSI). Mid-Day ETF Update: ETFs, Stocks Pare Gains as Crude Falls Back; Sentiment Remains Upbeat but Cautious Ahead of Brexit Vote",209.5,207.92999267578125,208.6499938964844,208.1000061035156,95560500.0,192.4851837158203,-8.397950360963538,-1.0
14,2016-06-23,"Dow Up Big as Brexit Fears Wane. ETF Preview: ETFs, Futures Firmer as Brexit Polls Lean Toward ""Stay""; Weekly Jobless Claims Drop to 8-Week Low. Should You Bet on Dow ETFs over S&P 500?. Mid-Day ETF Update: ETFs, Stocks in Positive Territory Ahead of U.K. Vote Results; Street Digests Mixed Data",210.8699951171875,209.2700042724609,209.80999755859372,210.80999755859372,102731400.0,194.99185180664062,-7.599366647713675,-1.0
15,2016-06-24,"Patience And Balance In A Post Brexit Market. Oversold Conditions For China Biologic Products (CBPO). Penn National Gaming Enters Oversold Territory (PENN). Radian Group Enters Oversold Territory (RDN). RSI Alert: CACI International (CACI) Now Oversold. UK Votes for Brexit: ETFs Winners & Losers. Noteworthy ETF Inflows: SPY, GE, AMZN, BRK.B. A Week Of Pain For Stock ETFs As Banks Get Very Good, Very Bad News. British Pound and Leveraged Treasury: 2 ETFs to Watch on Outsized Volume. ETF Preview: ETFs, Futures Sharply Lower as Brexit Vote Leaves Global Markets Reeling. Friday’s 3-Alarm Fire List: SPDR S&P 500 ETF Trust (SPY), British Pound (GBP) and Sonic Corporation (SONC). Waking Up To Brexit. Market And Portfolio Implications. Relative Strength Alert For Alphabet. WebMD Health is Now Oversold (WBMD). Nuance Communications is Now Oversold (NUAN). RSI Alert: Visteon (VC) Now Oversold. Smart & Final Stores Enters Oversold Territory (SFS). RSI Alert: Coca-Cola European Partners (CCE) Now Oversold. Regions Financial (RF) Shares Cross 3% Yield Mark. DGX Dividend Yield Pushes Past 2%. Mosaic (MOS) Shares Cross 4% Yield Mark. MCD Dividend Yield Pushes Past 3%. Mid-Day ETF Update: ETFs, Stocks in the Red as Markets Grapple with Brexit Aftermath",210.8500061035156,202.72000122070312,203.6300048828125,203.2400054931641,333444400.0,187.98985290527344,-8.319678820866999,-1.0
16,2016-06-27,"Beat Brexit-Induced Sell-Off via These Inverse ETFs. SPY Crosses Below Key Moving Average Level. Stocks Feel Brexit Aftershocks As Gold ETF Flashes To 2-Year High. ETF Preview: ETFs, Futures Point to Lower Open as Fallout from Brexit Continue to Weigh. The Best Stocks to Invest in Now. Low Risk ETFs Live Up To Goal As Brexit Throws Market For A Loop. Relative Strength Alert For Fortinet. PrivateBancorp Enters Oversold Territory (PVTB). Ubiquiti Networks is Now Oversold (UBNT). Oversold Conditions For SLM. Triumph Group Enters Oversold Territory (TGI). RSI Alert: First Data (FDC) Now Oversold. PHM Dividend Yield Pushes Past 2%. Legg Mason (LM) Shares Cross 3% Yield Mark. Xilinx (XLNX) Shares Cross 3% Yield Mark. Alaska Air Group (ALK) Shares Cross 2% Yield Mark. MCHP Crosses Above 3% Yield Territory. Principal Financial Group (PFG) Shares Cross 4% Yield Mark. AXP Crosses Above 2% Yield Territory. Teradata Enters Oversold Territory (TDC). Oversold Conditions For Arista Networks (ANET). RSI Alert: ON Semiconductor (ON) Now Oversold. Oversold Conditions For Autohome (ATHM). Alliance Data Systems Becomes Oversold (ADS). Volkswagen Enters Oversold Territory (VLKPY). Oversold Conditions For AMETEK (AME). Integrated Device Technology Enters Oversold Territory (IDTI). CGI Group Enters Oversold Territory (GIB). Gartner Becomes Oversold (IT). Aercap Holdings is Now Oversold (AER). Textron Becomes Oversold (TXT). RSI Alert: Chicago Bridge & Iron (CBI) Now Oversold. CommScope Holding is Now Oversold (COMM). Euronet Worldwide Enters Oversold Territory (EEFT). Rexnord is Now Oversold (RXN). Oversold Conditions For Total System Services (TSS). Oversold Conditions For Mohawk Industries (MHK). Spirit AeroSystems Holdings Enters Oversold Territory (SPR). RSI Alert: WABCO Holdings (WBC) Now Oversold. RSI Alert: NCR Now Oversold. MSC Industrial Direct Becomes Oversold (MSM). Level 3 Communications Enters Oversold Territory (LVLT). Mid-Day ETF Update: ETFs, Stocks Continue to Slump on Fallout from Brexit",201.6000061035156,198.6499938964844,201.58999633789062,199.6000061035156,230775800.0,184.6229705810547,-9.190094658013825,-1.0
17,2016-06-28,"Dow Chemical Becomes Oversold. Utilities ETFs Hit Highs as U.K. Falls Hard. Q1 GDP Inches Up; EU Summit Moves Brexit Forward. ETF Preview: ETFs, Futures Point Higher as Market Sentiment Brightens After Brexit Aftermath. After Brexit, Are You Diversified Enough?. Mid-Day ETF Update: ETFs, Stocks Recover from Sharp Losses After Brexit; Economic Data Help Lift Sentiment",203.22999572753903,201.1199951171875,201.47999572753903,203.1999969482422,159382400.0,187.95286560058597,-7.19708639915036,-1.0
18,2016-06-29,"A Cross-Country Tour, Courtesy of Motley Fool Answers. Market Rebounds: Time for Momentum ETFs & Stocks?. ETF Preview: ETFs, Futures Higher as Brexit Worries Ease; Investors Digest Consumer Data. Trend Lines Are Mathematically Absurd. Oil and Precious Metals Continue to Climb, Should You Buy?. Stocks Recover, Were Brexit Concerns Overblown?. Why You May Want To Sell Into The Post-Brexit Rally. How I Build My Portfolio As A Dividend Growth Investor (Podcast With Mike Nadel)",206.92999267578125,204.72000122070312,204.83999633789062,206.66000366210938,137328600.0,191.1532440185547,-7.1600941901919315,-1.0
19,2016-06-30,"Should You Buy Gold and Bond ETFs after Brexit?. SPY ETF Brushes Off Sharp Post-Brexit Losses To Post A Gain In June. Futures Dip Slightly, British PM Saga Heats Up. 3 Covered Calls on The Whole Darn Market. ETF Preview: ETFs, Futures Point Higher as Focus Shifts to Fed Policy, Weekly Jobless Claims. Mid-Day ETF Update: ETFs, Stocks Higher for Third Straight Day as Focus Shift to U.S. Interest Rate, Earnings",209.5399932861328,206.55999755859372,207.2100067138672,209.47999572753903,165021900.0,193.7616271972656,-6.940682585675223,-1.0
20,2016-07-01,"1H ETF Asset Report: Gold Glows; Equities Fade. Silver And Gold Leap Higher And S&P ETFs Rally After Brexit Dip. Large-Cap Value and Short-Term Treasury: 2 ETFs to Watch on Outsized Volume. Market Recovers from Brexit; Now What?. Can GE Stock Bounce on a Leaner, Meaner General Electric Company?. S&P 500 Index: The Bulls Are Behind the Wheel. ETF Preview: ETFs, Futures Modestly Higher Ahead of Manufacturing and Construction Spending Data, Fed Speakers. Zacks Friday Finish Line: What's Next For The Brexit?. ES Dividend Yield Pushes Past 3%. Mid-Day ETF Update: ETFs, Stocks Extend Gains as Interest Rate Expectations Overshadow Brexit Concerns",210.4900054931641,209.2899932861328,209.47999572753903,209.9199981689453,106055300.0,194.16864013671875,-7.8855965515539586,-1.0
21,2016-07-05,"Demand For Safe Haven ETFs Continues In June. Cvent is Now Oversold (CVT). SPY, BRK.B, T, VZ: ETF Outflow Alert. ETF Preview: ETFs, Futures Lower as Brexit Impact Sinks In; May Factory Orders Still Ahead. How The 3 Most Heavily Traded ETFs Are Faring: Impressive Recovery. VTR Crosses Above 4% Yield Territory. Mid-Day ETF Update: ETFs, Stocks Extend Losses as Brexit Concerns Reignited by BOE Moves; Weak Factory Orders Data",209.0800018310547,207.7100067138672,208.9499969482422,208.41000366210938,109803700.0,192.7719268798828,-8.392337167662394,-1.0
22,2016-07-06,"3 ETFs in Focus on S&P 500's Best Weekly Gains YTD. Gold ETF Sees Largest One-Day Inflow Of Money Since Black Monday. ETF Preview: ETFs, Futures Weaker as Brexit Continues to Weigh; Street Digests Trade Gap Data. Mid-Year ETF Roundup: Defense Wins Championships. Passive And Sustainable?. SPDR S&P 500 ETF Trust (SPY): Buy the Market, Or Just Respect It?. IPO Market Outlook for Second Half of 2016. Bonds Say To Stocks: 'We're Just Not That Into You'. Mid-Day ETF Update: ETFs, Stocks Cautiously Higher as Upbeat Services Sector Data Offset Brexit Worries",209.8000030517578,207.05999755859372,207.8300018310547,209.66000366210938,96021500.0,193.9281463623047,-7.168559968999017,-1.0
23,2016-07-07,"ETF Preview: ETFs, Futures Slip as Wall Street Remains Cautious Ahead of Friday's Jobs Report. Mid-Day ETF Update: ETFs, Stocks Lower, In Step with Crude as Investors Look Ahead to Friday's Jobs Report",210.6499938964844,208.6300048828125,209.8699951171875,209.52999877929688,85593800.0,193.80789184570312,-8.287641498248147,-1.0
24,2016-07-08,"S&P 500 And Dow ETFs Post 2016 Closing Highs After Huge Jobs Beat. 10 Big-Name Stocks with Must-See Charts. Got Your Jobs Correction Right Here!. ETF Preview: ETFs, Futures Rise Following Strong June Jobs Report; Consumer Credit Data Still Ahead. 3 Advantages of Managing Your Own Money. 4 Reasons Why A Gold ETF Rally Can Last. Mid-Day ETF Update: ETFs, Stocks Log Further Gains as Upbeat June Jobs Report Buoy Market Sentiment",212.94000244140625,210.77999877929688,211.0500030517578,212.6499938964844,133971000.0,196.69374084472656,-7.298789552416074,-1.0
25,2016-07-11,"Stocks And Bonds: Which Asset Class Balloon Will Pop First?. Flagship Stock And Bond ETFs Are Surging In Tandem To All-Time Highs. U.S. Job Data Relieves Investors: ETFs to Consider. ETFs to Buy After Strong Jobs Report. McDonald’s Corporation: MCD Stock Gets Long-Term Filling With All-Day Breakfast. ETF Preview: ETFs, Futures Point Higher as Upbeat Sentiment Lingers From Strong Jobs Report; Fed Speakers Still Ahead. SPDR S&P 500 ETF Trust (SPY): Generate Free Income!. Mid-Day ETF Update: ETFs, Stocks Build on Gains Spurred by Strong Jobs Report; S&P Hits Record Intra-Day High",214.07000732421875,212.9499969482422,213.19000244140625,213.3999938964844,73633900.0,197.38751220703125,-8.005820660934441,-1.0
26,2016-07-12,"Ask a Fool: What's the Right Number of Stocks to Own in Your Portfolio?. Small-Cap ETF Surges To 2016 High As U.S. Stocks Extend Their Gains. ETF Preview: ETFs, Futures To Open Higher as Upbeat Alcoa Earnings Buoy Sentiment. Tuesday’s Vital Data: Apple Inc. (AAPL), Alcoa Inc (AA) and Intel Corporation (INTC). Faceoff: SPDR S&P 500 ETF (SPY) vs. PowerShares QQQ Trust (QQQ). Build A Structured Product Yourself. Don’t Trust New Highs From Nasdaq, Record Highs From S&P 500. If This Group of Stocks Is Leading the Market Higher, a Recession Could Be Around the Corner. Mid-Day ETF Update: ETFs, Stocks Pull Back from Fresh Intraday Record Highs on Upbeat Alcoa Earnings, IMF Projections",215.3000030517578,213.42999267578125,214.52999877929688,214.9499969482422,101275600.0,198.82118225097656,-7.9009773256909375,-1.0
27,2016-07-13,"SPY, LABD: Big ETF Inflows. Short-Term Treasury and Currency-Hedged Japan: 2 ETFs to Watch on Outsized Volume. ETF Preview: ETFs, Futures Modestly Higher Following Rise in Import Prices in June. Mid-Day ETF Update: ETFs, Stocks Turn Negative as Lower Crude Prices Weigh; Beige Book Still Ahead",215.4499969482422,214.3500061035156,215.44000244140625,214.9199981689453,87324100.0,198.7934417724609,-8.373797707068714,-1.0
28,2016-07-14,"3 Reasons Why These Small-Cap ETFs are Good Picks Now. ETF Preview: ETFs, Futures Point to Higher Open on Upbeat Earnings, Jobless Claims Data; BOE Maintains Monetary Policy. How To Avoid Harsh Consequences When Borrowing Stock Gains From The Future. Mid-Day ETF Update: ETFs, Stocks Continue Gains, Drive S&P and Dow Fresh Record Highs on Upbeat Earnings, Economic Data",216.6699981689453,215.66000366210938,216.3999938964844,216.1199951171875,91230900.0,199.9034118652344,-8.252276375538418,-1.0
29,2016-07-15,"Not Just Gold: Why Key Industrial Commodities Could Go Higher Still. 1 Stock With Jaw-Dropping Growth Potential. ETF Preview: ETFs, Futures Recover from Concerns Over France Terror Attack as Strong Retail Sales, CPI Data Lift Sentiment. Bristol-Myers Squibb (BMY) Shares Cross 2% Yield Mark. Finding The Best Places To Invest Among Tough Global Markets. Mid-Day ETF Update: ETFs, Stocks Reverse Into Negative Territory But On Track to End the Week Higher",217.00999450683597,215.30999755859372,216.77999877929688,215.8300018310547,107155400.0,199.6351776123047,-8.588076195813423,-1.0
30,2016-07-18,"What's Next For Central Planners And Their Kale Smoothie Economy?. What Bernstein’s Optimistic S&P 500 Outlook Didn’t Tell You. U.S. Treasury Bond and Small-Cap: 2 ETFs Trading with Outsized Volume. ETF Preview: ETFs, Futures Set to Open Higher on Upbeat Earnings from Bank of America, Hasbro. Mid-Day ETF Update: ETFs, Stocks Mixed, with Dow Struggling to Hit New Intraday High as Street Focuses on Earnings",216.6000061035156,215.6699981689453,215.97000122070312,216.41000366210938,58725900.0,200.171630859375,-7.892412273159143,-1.0
31,2016-07-19,"Dow ETF Notches Fresh Closing High As Blue Chip Stocks Take The Reins. ETF Preview: ETFs, Futures Edge Lower as Lackluster Earnings from Netflix, Yahoo Overshadow Housing Data. ETFs Reflect Change in Investor Sentiment. What Is The Most Opportunistic Asset Class Right Now?. Are Boring ETFs the Best Bet This Season?. CA Dividend Yield Pushes Past 3%. ITW Dividend Yield Pushes Past 2%. Mid-Day ETF Update: ETFs, Stocks Give Up Earnings-Fueled Rally as Global Growth Worries Resurface",216.22999572753903,215.6300048828125,215.9199981689453,216.19000244140625,54345700.0,199.96810913085938,-7.9772165208838395,-1.0
32,2016-07-20,"Combining Index Investing and Dividend Investing in Your Portfolio. U.S. Equity ETFs Attracting Healthy Inflows. ETF Preview: ETFs, Futures Pointing to Higher Open as Strong Earnings from Microsoft, Morgan Stanley Lift Sentiment. How To Outperform Any Hedge Fund (Podcast With Ian Bezek). Mid-Day ETF Update: ETFs, Stocks Maintain Sharp Gains on Upbeat Microsoft, Morgan Stanley Earnings",217.3699951171875,216.19000244140625,216.19000244140625,217.08999633789062,58159500.0,200.8006134033203,-7.664014953567602,-1.0
33,2016-07-21,"Notable ETF Outflow Detected - SPY, T, PG, VZ. 3 Panic Puts for an Unstable Market. Turkey and U.S. Financials: 2 ETFs Trading with Outsized Volume. ETF Preview: ETFs, Futures Break Winning Streak on Mixed Earnings, ECB Assessment of Brexit. Honeywell International (HON) Shares Cross 2% Yield Mark. Mid-Day ETF Update: ETFs, Stocks Pause Rally as Wall Street Mulls Earnings, Economic Data and ECB Policy",217.22000122070312,215.75,216.9600067138672,216.2700042724609,67777300.0,200.04217529296875,-8.457132300287018,-1.0
34,2016-07-22,"SPY ETF Posts Fourth Weekly Gain As Chip And Biotech Giants Surge. ETF Preview: ETFs, Futures On Track to Open Higher as Street Mull Mixed Earnings; Markit Manufacturing PMI Data Still Ahead. Mid-Day ETF Update: ETFs, Stocks Resume Gains as Wall Street Focus on Earnings, Upbeat Markit Manufacturing PMI Data",217.3000030517578,216.1000061035156,216.41000366210938,217.2400054931641,62787500.0,200.9393615722656,-7.699159571719803,-1.0
35,2016-07-25,"What the Stock Markets’ Gains Really Mean. Semiconductor and U.S. Mid Cap: 2 ETFs to Watch on Outsized Volume. ETF Preview: ETFs, Futures Lower as Wall Street Looks Ahead to Fed Meeting; Earnings, M&A News Also In Focus. Mid-Day ETF Update: ETFs, Stocks Weaker as Crude Falls to Lowest Since May; Investors Look to FOMC Meeting",217.05999755859372,215.97000122070312,217.0,216.6499938964844,55873100.0,200.3936462402344,-8.286866410853031,-1.0
36,2016-07-26,"ETF Preview: ETFs, Futures Lower as Investors Cautious Ahead of Fed Meeting. Technology & Healthcare: 2 ETFs Trading with Outsized Volume. Mid-Day ETF Update: ETFs, Stocks Remain in Negative Territory As Fed Meeting Commences; Street Mulls Earnings, Data",217.1699981689453,215.75999450683597,216.52999877929688,216.75,70080500.0,200.48611450195312,-8.002491502815499,-1.0
37,2016-07-27,"Inverse Yen and Semiconductor: 2 ETFs to Watch on Outsized Volume. ETF Preview: ETFs, Futures Climb Higher as Upbeat Apple Earnings Buoy Sentiment; Wall Street Looks Ahead to Fed Policy Statement. AIV Dividend Yield Pushes Past 3%. Mid-Day ETF Update: ETFs, Stocks Turn Lower as Mixed Economic Data, Lower Crude Sour Market Sentiment",217.2700042724609,215.6199951171875,217.19000244140625,216.5200042724609,84083900.0,200.27340698242188,-8.446750726355374,-1.0
38,2016-07-28,"United States Oil Fund Becomes Oversold (USO). Infinera is Now Oversold (INFN). ETF Preview: ETFs, Futures Slip Lower as Weak Earnings Weigh; Street Digests Data on Jobless Claims, Advance Trade in Goods. With Yields As High As 10%, Real Estate Funds Drum Up Assets And Appeal. Mid-Day ETF Update: ETFs, Stocks Weaker as Lackluster Earnings, Mixed Economic Data Weigh",217.1100006103516,215.75,216.2899932861328,216.7700042724609,65035700.0,200.504638671875,-7.872812678459015,-1.0
39,2016-07-29,"Best ETFs of July. Noteworthy ETF Inflows: SPY, GE, AMZN, FB. QQQ ETF Gains For The Fifth Week; S&P 500, Dow Snap Winning Streak. Emerging Asia & Utility: 2 ETFs Trading with Outsized Volume. 'It's The Economy, Stupid.' Not According To Aggressively Allocated Stock Investors. Are Stocks Too Pricey For The Risk?. Mid-Day ETF Update: ETFs, Stocks Higher as Wall Street Shrugs Off GDP Report, Mixed Economic Data",217.5399932861328,216.1300048828125,216.4600067138672,217.1199951171875,79519400.0,200.82835388183597,-7.783588586912709,-1.0
